þonglabakki,Þönglabakki(Iceland),66.15,-18.133333
þorkotlustaðir,Þorkötlustaðir(Iceland),63.833332999999996,-22.4
þorlakshofn,Þorlákshöfn(Iceland),63.85,-21.366667
þoroddsstaður,Þóroddsstaður(Iceland),65.85,-17.55
þorshofn,Þórshöfn(Iceland),66.2,-15.333332999999998
