m`ad,M`ad(Lebanon),34.2,35.6833333
m`aradh al jaweyid,M`aradh al Jaweyid(Iraq),32.335,46.71388889999999
m`aytiq,M`aytiq(Lebanon),34.1,35.65
m`hal,M`hal(Oman),17.1,55.1166667
